name,state_id,lat,lon,population,is_capital
Snyderville,UT,40.6943937,-111.5438105,5612,0
Big Stone Gap,VA,36.881764,-82.7471049,5614,0
Potomac Mills,VA,38.6459507,-77.2941499,5614,0
Lakeview,NY,40.6853802,-73.6526297,5615,0
Sterling,AK,60.5372222,-150.7647222,5617,0
Marlow Heights,MD,38.8334464,-76.9516409,5618,0
Okeechobee,FL,27.2439349,-80.8297828,5621,0
Silver Lakes,CA,34.745583,-117.340982,5623,0
Pawcatuck,CT,41.3773218,-71.8336802,5624,0
Foxborough,MA,42.0653768,-71.2478308,5625,0
Pontotoc,MS,34.2478831,-88.998673,5625,0
Fort Meade,FL,27.7522526,-81.8017491,5626,0
Bay Harbor Islands,FL,25.8875948,-80.1311564,5628,0
Wesley Hills,NY,41.1592618,-74.0698645,5628,0
Tequesta,FL,26.9681123,-80.1286542,5629,0
Glencoe,MN,44.769129,-94.1516424,5631,0
Ceiba,PR,18.2641226,-65.6484951,5633,0
Buckhannon,WV,38.9939872,-80.2320276,5639,0
Bridgewater,VA,38.3820706,-78.976696,5644,0
Granville,OH,40.0681192,-82.5196037,5646,0
Highland,NY,41.7209267,-73.9601382,5647,0
Pinckneyville,IL,38.0803286,-89.3820321,5648,0
Pahokee,FL,26.8200607,-80.6653351,5649,0
Hingham,MA,42.2417669,-70.8897676,5650,0
Eldridge,IA,41.6580864,-90.5845823,5651,0
Exeter,PA,41.3206358,-75.8190835,5652,0
South Tucson,AZ,32.199521,-110.968425,5652,0
Selinsgrove,PA,40.7989736,-76.8621935,5654,0
Gardnerville,NV,38.9412959,-119.7496216,5656,0
Sharon,MA,42.1237102,-71.1786627,5658,0
Elsa,TX,26.2934048,-97.9930588,5660,0
Wayne,NE,42.2305588,-97.0178236,5660,0
Barberton,WA,45.6931723,-122.5989858,5661,0
Willis,TX,30.4249276,-95.4799418,5662,0
Wellston,OH,39.1234054,-82.5329377,5663,0
Sheridan,CO,39.6469319,-105.025261,5664,0
Briar,TX,32.9951242,-97.5428007,5665,0
Sinton,TX,28.0366818,-97.5091611,5665,0
Fountainhead,MD,39.687837,-77.7172976,5666,0
Petoskey,MI,45.3733428,-84.9553297,5670,0
Gun Barrel City,TX,32.3345888,-96.1513627,5672,0
Atlanta,TX,33.1137419,-94.1643537,5675,0
Corona de Tucson,AZ,31.96536,-110.7756402,5675,0
Coraopolis,PA,40.5184013,-80.1667247,5677,0
Oreland,PA,40.1184433,-75.1776757,5678,0
Flowery Branch,GA,34.1851017,-83.9251809,5679,0
Barnhart,MO,38.344221,-90.3934532,5682,0
Moores Mill,AL,34.8439785,-86.5183246,5682,0
Forest,MS,32.3645888,-89.4742348,5684,0
Blauvelt,NY,41.0634299,-73.9576378,5689,0
Bright,IN,39.2183885,-84.8560633,5693,0
Sharon Hill,PA,39.9065017,-75.2715732,5697,0
Spencer,MA,42.2439811,-71.992297,5700,0
Marksville,LA,31.1279652,-92.0662356,5702,0
Iola,KS,37.9244799,-95.3999814,5704,0
Carolina Beach,NC,34.0351727,-77.8935966,5706,0
Kermit,TX,31.8576265,-103.0926653,5708,0
Lake Mills,WI,43.0813888,-88.9117742,5708,0
Norwood,NJ,40.9981532,-73.9618039,5711,0
Prosser,WA,46.2067997,-119.7689222,5714,0
Taos,NM,36.4072485,-105.5730665,5716,0
Moosic,PA,41.353413,-75.7382478,5719,0
Rockford,MI,43.1200273,-85.5600316,5719,0
De Soto,KS,38.9791709,-94.9685783,5720,0
Piedmont,OK,35.6459426006,-97.7702175885,5720,0
Lake Bluff,IL,42.2789117,-87.8342362,5722,0
Fort Wright,KY,39.0517272,-84.5341096,5723,0
Wilmington,IL,41.3078094,-88.1467243,5724,0
White Rock,NM,35.8275258,-106.2039145,5725,0
Woodcliff Lake,NJ,41.0234304,-74.0665297,5730,0
North Bend,WA,47.4956579,-121.7867775,5731,0
Richmond,MI,42.8091969,-82.7557554,5735,0
Deer Park,OH,39.2053367,-84.3946627,5736,0
Mena,AR,34.5862171,-94.2396554,5737,0
Monaca,PA,40.6872885,-80.2714505,5737,0
McRae,GA,32.0679541,-82.9006993,5740,0
Red Oak,IA,41.0097151,-95.2255466,5742,0
South Oroville,CA,39.4965532,-121.5521921,5742,0
Vinita,OK,36.6426411006,-95.1779169885,5743,0
Surfside,FL,25.8784285,-80.1256007,5744,0
Trooper,PA,40.1498283,-75.4018501,5744,0
Nazareth,PA,40.740375,-75.3096237,5746,0
Southold,NY,41.0648222,-72.4261962,5748,0
Old Tappan,NJ,41.010653,-73.9912493,5750,0
Chesapeake Beach,MD,38.6862299,-76.534678,5753,0
Belding,MI,43.0978095,-85.228906,5757,0
Coco,PR,18.0071869,-66.2593344,5758,0
Swartz Creek,MI,42.9572508,-83.8305144,5758,0
Cherryville,NC,35.3787442,-81.3789739,5760,0
Gulf Breeze,FL,30.3571438,-87.1638574,5763,0
Sweetwater,TN,35.6014636,-84.4610394,5764,0
Waynesboro,GA,33.0898731,-82.0156736,5766,0
Hempstead,TX,30.0974405,-96.0782918,5770,0
Holdenville,OK,35.0843091006,-96.4229595885,5771,0
Spring Grove,IL,42.4436308,-88.2364775,5778,0
Breckenridge,TX,32.7556768,-98.9022898,5780,0
New Carlisle,OH,39.9361699,-84.0254913,5785,0
The Village of Indian Hill,OH,39.1916436,-84.3341578,5785,0
Bath,NY,42.3370164,-77.3177577,5786,0
Cheshire,CT,41.4989861,-72.900658,5786,0
Hollidaysburg,PA,40.4272949,-78.3889024,5791,0
Belvedere,SC,33.5309691,-81.9448369,5792,0
Lewisburg,PA,40.9645293,-76.8844101,5792,0
Star,ID,43.6921071,-116.4934631,5793,0
Belmar,NJ,40.1784471,-74.0218037,5794,0
Richmond,MO,39.278622,-93.9768876,5797,0
Gardiner,ME,44.2300698,-69.7753222,5800,0
Walkersville,MD,39.4862126,-77.3519285,5800,0
Watchung,NJ,40.6378801,-74.4509863,5801,0
Crosspointe,VA,38.725284,-77.2638493,5802,0
Stone Mountain,GA,33.8081608,-84.170196,5802,0
Enoch,UT,37.7733096,-113.0243929,5803,0
Shady Side,MD,38.8417821,-76.5121798,5803,0
Lucerne Valley,CA,34.443889,-116.9678136,5811,0
Villa Park,CA,33.8144608,-117.8131112,5812,0
Wadesboro,NC,34.9682097,-80.0767266,5813,0
Saint Helena,CA,38.5051866,-122.4702578,5814,0
Salamanca,NY,42.1578412,-78.7150311,5815,0
Yoakum,TX,29.2877469,-97.151931,5815,0
Meraux,LA,29.9329817,-89.9497901,5816,0
Bensley,VA,37.4468146,-77.4433169,5819,0
Branford,CT,41.2795414,-72.8150989,5819,0
Roseland,NJ,40.8206555,-74.2937595,5819,0
Byron Center,MI,42.8122508,-85.7228062,5822,0
Richlands,VA,37.0931692,-81.7937271,5823,0
Oceanport,NJ,40.3181663,-74.0151382,5832,0
Mount Zion,IL,39.7714252,-88.8742406,5833,0
Milan,MI,42.0853204,-83.6824384,5836,0
Pontoon Beach,IL,38.7317158,-90.0803839,5836,0
Simsbury,CT,41.8759311,-72.8012082,5836,0
Buckner,KY,38.3836782,-85.4399588,5837,0
District Heights,MD,38.8576128,-76.8894171,5837,0
Country Homes,WA,47.7485023,-117.4043851,5841,0
Wendell,NC,35.780987,-78.3697213,5845,0
Pana,IL,39.3889311,-89.0800809,5847,0
Chadron,NE,42.8294187,-102.999907,5851,0
Cheraw,SC,34.6976564,-79.8833971,5851,0
Plumas Lake,CA,39.0207272,-121.5580176,5853,0
Westville,IN,41.5414297,-86.9005825,5853,0
Gunnison,CO,38.5458246,-106.9253207,5854,0
Estes Park,CO,40.3772059,-105.5216651,5858,0
Peñuelas,PR,18.0563518,-66.7215633,5859,0
Rensselaer,IN,40.9367045,-87.1508562,5859,0
Nolensville,TN,35.9522852,-86.6694413,5861,0
Portland,CT,41.5728766,-72.6406483,5862,0
Larchmont,NY,40.9278769,-73.7517983,5864,0
Prospect Park,NJ,40.9370428,-74.1743111,5865,0
Yarmouth,ME,43.8006354,-70.1867161,5869,0
Brunswick,MD,39.3142682,-77.6277679,5870,0
Pigeon Forge,TN,35.7884241,-83.5543329,5875,0
Dowagiac,MI,41.9842123,-86.1086228,5879,0
Lecanto,FL,28.8516486,-82.4875982,5882,0
Las Piedras,PR,18.183014,-65.8662742,5883,0
Brookville,OH,39.8367207,-84.4113366,5884,0
Purcell,OK,35.0176305006,-97.3849225885,5884,0
Hilton,NY,43.2881161,-77.7933423,5886,0
Vancleave,MS,30.5404745,-88.6875237,5886,0
Norwood,PA,39.8917793,-75.2996309,5890,0
Laurel Bay,SC,32.4501914,-80.784829,5891,0
Thompson Place,WA,47.0553741,-122.7834674,5892,0
Mount Carmel,PA,40.7970312,-76.4118961,5893,0
Countryside,IL,41.7828093,-87.8781139,5895,0
Heathrow,FL,28.763333,-81.372245,5896,0
Manasquan,NJ,40.126226,-74.049304,5897,0
Hellertown,PA,40.5795437,-75.3407346,5898,0
James City,NC,35.0887707,-77.0349474,5899,0
Washingtonville,NY,41.4278716,-74.1659798,5899,0
Lewistown,MT,47.0624732,-109.428238,5901,0
Alpine,TX,30.3584919,-103.6610115,5905,0
Joshua,TX,32.4615291,-97.3880732,5910,0
Malone,NY,44.8486596,-74.2948984,5911,0
Prairie du Chien,WI,43.0516505,-91.1412404,5911,0
Cold Spring,KY,39.0217283,-84.4399406,5912,0
Roseburg North,OR,43.2649735,-123.3030911,5912,0
Sandersville,GA,32.9815431,-82.810138,5912,0
Jamesburg,NJ,40.3526079,-74.4401513,5915,0
Stewartville,MN,43.8555186,-92.4885079,5916,0
Carlinville,IL,39.2797699,-89.8817662,5917,0
Walpole,MA,42.1417653,-71.2494985,5918,0
Greenville,PA,41.404499,-80.3911785,5919,0
Glendale,MO,38.5958859,-90.3770617,5925,0
Emporia,VA,36.6859829,-77.5424809,5927,0
Henryetta,OK,35.4437735006,-96.0057259885,5927,0
Munford,TN,35.4492499,-89.8150833,5927,0
Farr West,UT,41.2971651,-112.0277203,5928,0
Hebron,KY,39.0658928,-84.7010576,5929,0
Unionville,NC,35.0873694,-80.5089552,5929,0
Kasson,MN,44.0299639,-92.7507445,5931,0
Topsham,ME,43.9275797,-69.9758839,5931,0
Elm Grove,WI,43.0430679,-88.078978,5934,0
Kingston,TN,35.8809084,-84.5085447,5934,0
Palmer,AK,61.5997222,-149.1127778,5937,0
Wailea,HI,20.689732,-156.441899,5938,0
Holtville,CA,32.8111612,-115.3802643,5939,0
Ralston,NE,41.2052767,-96.0425166,5943,0
Yaphank,NY,40.8367653,-72.9170487,5945,0
Charleston,MO,36.9208854,-89.350631,5947,0
Little Silver,NJ,40.3367769,-74.0470837,5950,0
Silver Hill,MD,38.8417797,-76.9458075,5950,0
Crafton,PA,40.435069,-80.066166,5951,0
Plymouth,PA,41.2403596,-75.9446428,5951,0
Ada,OH,40.7694969,-83.8227149,5952,0
Bellevue,KY,39.1064489,-84.478831,5955,0
Covington,VA,37.7934585,-79.9939463,5961,0
Punxsutawney,PA,40.9436753,-78.9708668,5962,0
Roanoke,TX,33.0040126,-97.2258483,5962,0
Gas City,IN,40.4872625,-85.6130311,5965,0
West Miami,FL,25.7634331,-80.2961621,5965,0
Belmont,VA,39.0648297,-77.5099901,5966,0
Independence,IA,42.4685978,-91.8893386,5966,0
Marlin,TX,31.3062874,-96.8980439,5967,0
Naples Park,FL,26.2617534,-81.8092543,5967,0
Marion,VA,36.8348383,-81.5148368,5968,0
Homeland,CA,33.7430759,-117.1091967,5969,0
Northville,MI,42.4311464,-83.4832692,5970,0
Colusa,CA,39.2143343,-122.0094175,5971,0
Farmington,AR,36.0420248,-94.2471515,5974,0
Bridgeport,TX,33.2101155,-97.7547552,5976,0
Cut Off,LA,29.5427168,-90.3381361,5976,0
Santa Isabel,PR,17.9660775,-66.404892,5976,0
Central City,KY,37.2939322,-87.1233292,5978,0
Pepper Pike,OH,41.4783865,-81.4637296,5979,0
Puerto Real,PR,18.0749601,-67.1871243,5983,0
Steilacoom,WA,47.1698197,-122.6026274,5985,0
Fair Oaks Ranch,TX,29.7457771,-98.6433561,5986,0
Burnet,TX,30.7582376,-98.2283585,5987,0
Cherry Hills Village,CO,39.6416544,-104.9594253,5987,0
Posen,IL,41.6317008,-87.681437,5987,0
Belle Isle,FL,28.4583383,-81.3592364,5988,0
Twin Lakes,WI,42.5311294,-88.2481461,5989,0
Steelton,PA,40.2353679,-76.8413613,5990,0
Glenarden,MD,38.9292782,-76.8616387,6000,0
Trenton,MO,40.0789018,-93.6166074,6001,0
Santa Clara,UT,37.1330355,-113.6541266,6003,0
Warren,AR,33.6126086,-92.0645831,6003,0
Orange City,IA,43.0072087,-96.0583523,6004,0
Lake Mohegan,NY,41.3178717,-73.8462467,6010,0
Finley,WA,46.1540232,-119.0338959,6012,0
West Yarmouth,MA,41.6501114,-70.2411312,6012,0
Lakemoor,IL,42.3286331,-88.1989732,6017,0
Sealy,TX,29.7807878,-96.1571834,6019,0
Tuttle,OK,35.2948421006,-97.8360488885,6019,0
Meridianville,AL,34.8514782,-86.5722154,6021,0
Los Ranchos de Albuquerque,NM,35.1619885,-106.6428038,6024,0
New Brighton,PA,40.7303434,-80.3100627,6025,0
Celina,TX,33.3245586,-96.7844417,6028,0
West Concord,MA,42.458427,-71.3953388,6028,0
Kingsland,TX,30.6582405,-98.4405849,6030,0
Cambria,CA,35.5641381,-121.0807468,6032,0
East Falmouth,MA,41.5784425,-70.5586401,6038,0
Lago Vista,TX,30.4601975,-97.9883477,6041,0
Decatur,TX,33.2342834,-97.5861393,6042,0
Hillandale,MD,39.0264985,-76.9741424,6043,0
Madras,OR,44.6334544,-121.1294872,6046,0
Roosevelt,UT,40.299403,-109.9887605,6046,0
Union Gap,WA,46.5573492,-120.4750638,6047,0
Yabucoa,PR,18.0505201,-65.8793288,6047,0
Attalla,AL,34.0217639,-86.0885852,6048,0
South Weber,UT,41.1324438,-111.9302184,6051,0
Albion,NY,43.2464477,-78.193632,6056,0
Lauderdale-by-the-Sea,FL,26.192028,-80.0964326,6056,0
Port Clinton,OH,41.5119954,-82.9376919,6056,0
Huntingburg,IN,38.2989422,-86.9549972,6057,0
Medina,NY,43.2200583,-78.3869685,6065,0
Talent,OR,42.2456844,-122.7886462,6066,0
Waupaca,WI,44.3580348,-89.0859464,6069,0
Dickson City,PA,41.4714693,-75.607688,6070,0
Kennett Square,PA,39.8467767,-75.7116033,6072,0
Selma,NC,35.5365485,-78.2844435,6073,0
Roanoke,AL,33.1512313,-85.3721708,6074,0
Marble Falls,TX,30.5782446,-98.2728003,6077,0
Latimer,MS,30.5346407,-88.8666976,6079,0
Bethel,AK,60.7922222,-161.7558333,6080,0
Indiantown,FL,27.0272756,-80.4856083,6083,0
Holly,MI,42.7919727,-83.6277255,6086,0
Brier,WA,47.7845419,-122.2742948,6087,0
Hillsborough,NC,36.0754183,-79.0997348,6087,0
Pimmit Hills,VA,38.912889,-77.2008141,6094,0
Chillicothe,IL,40.9222589,-89.4862025,6097,0
Erwin,TN,36.1451082,-82.4168055,6097,0
Paulsboro,NJ,39.830391,-75.2404608,6097,0
Mount Healthy,OH,39.2336687,-84.5457778,6098,0
Osprey,FL,27.1961627,-82.4903748,6100,0
Marianna,FL,30.7743596,-85.2268735,6102,0
Pembroke Park,FL,25.9878691,-80.1747687,6102,0
Oxford,MA,42.1167621,-71.8647941,6103,0
McKees Rocks,PA,40.4656244,-80.0656106,6104,0
Childress,TX,34.4264529,-100.2040019,6105,0
Chickasaw,AL,30.7637991,-88.0747222,6106,0
Keene,TX,32.3968092,-97.3239042,6106,0
Everman,TX,32.630968,-97.2891817,6108,0
Du Quoin,IL,38.0114393,-89.2361935,6109,0
Enola,PA,40.2900885,-76.9338636,6111,0
Mulvane,KS,37.474464,-97.2439325,6111,0
North Manchester,IN,41.0006005,-85.768597,6112,0
Patterson,LA,29.6932641,-91.3020502,6112,0
Airway Heights,WA,47.644611,-117.5932728,6114,0
Saint Martinville,LA,30.1252011,-91.8334498,6114,0
Islamorada,FL,24.9242995,-80.6278404,6119,0
Douglas,WY,42.7596897,-105.3822069,6120,0
Fair Haven,NJ,40.3606653,-74.0381947,6121,0
Slaton,TX,33.4373113,-101.6434915,6121,0
Beardstown,IL,40.0175483,-90.4242916,6123,0
Orlovista,FL,28.5383357,-81.4603494,6123,0
Woodfin,NC,35.633444,-82.5820725,6123,0
Carlstadt,NJ,40.8403778,-74.0906974,6127,0
Sheridan,OR,45.0992814,-123.3948291,6127,0
Sellersburg,IN,38.3981216,-85.754964,6128,0
Kodiak,AK,57.79,-152.4072222,6130,0
Theodore,AL,30.5476941,-88.1752796,6130,0
Elsmere,DE,39.7392796,-75.5979812,6131,0
Ephraim,UT,39.3596842,-111.5863052,6135,0
Lincroft,NJ,40.3306656,-74.1209748,6135,0
Eudora,KS,38.9433372,-95.0985808,6136,0
La'ie,HI,21.6453766,-157.9237604,6138,0
Walker,LA,30.4879678,-90.8614878,6138,0
Maquoketa,IA,42.0689088,-90.6656914,6141,0
Miramar Beach,FL,30.374367,-86.3585578,6146,0
Village of Oak Creek (Big Park),AZ,34.7812683,-111.7605985,6147,0
Sky Lake,FL,28.4572272,-81.3914593,6153,0
Peoria Heights,IL,40.7472594,-89.5739845,6156,0
Youngtown,AZ,33.5939281,-112.3029362,6156,0
Ulysses,KS,37.5814095,-101.3551696,6161,0
Jamul,CA,32.7169988,-116.8761347,6163,0
Willows,CA,39.5243265,-122.1935931,6166,0
Northborough,MA,42.319538,-71.6411786,6167,0
Caruthersville,MO,36.1931245,-89.6556353,6168,0
Satsuma,AL,30.853241,-88.0561106,6168,0
Thurmont,MD,39.6237094,-77.4108201,6170,0
Ware,MA,42.2598146,-72.2398021,6170,0
Cheverly,MD,38.928167,-76.915807,6173,0
Milford,MI,42.5936428,-83.5993856,6175,0
Saint Augustine Beach,FL,29.8505254,-81.2653473,6176,0
Plymouth Meeting,PA,40.102332,-75.2743467,6177,0
Hobart,WI,44.499248,-88.149862,6182,0
North Caldwell,NJ,40.8648215,-74.2582027,6183,0
Oak Ridge,NC,36.1734694,-79.9889277,6185,0
Bellefonte,PA,40.9133943,-77.7783348,6187,0
Pauls Valley,OK,34.7440283006,-97.2460281885,6187,0
Monticello,KY,36.8297937,-84.8491126,6188,0
Sylvester,GA,31.5307349,-83.8354542,6188,0
Lionville,PA,40.0537161,-75.6599318,6189,0
Braidwood,IL,41.2650318,-88.2122823,6191,0
Cottage Grove,WI,43.0761082,-89.1995593,6192,0
Saint Johnsbury,VT,44.4192248,-72.0150949,6193,0
Swarthmore,PA,39.9020565,-75.3499123,6194,0
Hillsboro,IL,39.1611586,-89.4936989,6207,0
East Garden City,NY,40.7308333,-73.5980556,6208,0
Schuyler,NE,41.4472309,-97.0594786,6211,0
Clearfield,PA,41.0272796,-78.4391876,6215,0
Geneva,OH,41.8050539,-80.9481489,6215,0
Rochester,IN,41.0647645,-86.2158331,6218,0
Aptos,CA,36.9771729,-121.8994016,6220,0
Hartford City,IN,40.4511541,-85.369972,6220,0
Hobart,WA,47.4217682,-121.972893,6221,0
Bedford,VA,37.3343079,-79.5230877,6222,0
Portland,IN,40.4344895,-84.9777455,6223,0
Ontario,OH,40.7595013,-82.5901725,6225,0
Manistee,MI,44.2444473,-86.324253,6226,0
Bremen,GA,33.7212179,-85.1455036,6227,0
Conley,GA,33.6448311,-84.3257571,6228,0
Cullowhee,NC,35.3137111,-83.1765333,6228,0
Stanwood,WA,48.2412107,-122.3707103,6231,0
Ben Lomond,CA,37.0891143,-122.0863528,6234,0
Dunlap,IN,41.6378271,-85.9216645,6235,0
East Aurora,NY,42.7678376,-78.6133589,6236,0
Willard,OH,41.0531109,-82.7262906,6236,0
Huntington Woods,MI,42.4805913,-83.1668713,6238,0
Union Beach,NJ,40.4464962,-74.1781988,6245,0
Boonville,IN,38.0492132,-87.2741723,6246,0
Shrewsbury,MO,38.5903302,-90.3367827,6254,0
Red Chute,LA,32.5559838,-93.6132317,6261,0
Taylor,PA,41.3948017,-75.7065802,6263,0
Lincoln,AL,33.6131588,-86.1183061,6266,0
Fort Myers Beach,FL,26.4520248,-81.948145,6277,0
Somerset,PA,40.008411,-79.0780831,6277,0
Hurricane,WV,38.4325896,-82.0201368,6284,0
Garrett,IN,41.3494939,-85.1355268,6286,0
Darlington,SC,34.2998762,-79.8761741,6289,0
Wellington,CO,40.7038712,-105.0085856,6289,0
Rossford,OH,41.6097726,-83.5643782,6293,0
Homeland Park,SC,34.4706614,-82.6706892,6296,0
Skowhegan,ME,44.7650618,-69.719218,6297,0
Valley Falls,SC,35.0159531,-81.9748278,6299,0
East Alton,IL,38.8803256,-90.1112184,6301,0
Zuni Pueblo,NM,35.0725323,-108.8506391,6302,0
Oakmont,PA,40.5217347,-79.8422719,6303,0
Moraine,OH,39.7061702,-84.2193849,6307,0
Henderson,TN,35.4392435,-88.641441,6309,0
Canton,NY,44.5956163,-75.1690942,6314,0
Powell,WY,44.7538408,-108.7573524,6314,0
Salem,IN,38.6056131,-86.101089,6319,0
Canutillo,TX,31.9114925,-106.6002687,6321,0
Bronxville,NY,40.9381544,-73.8320784,6323,0
Hampstead,MD,39.6048253,-76.8499774,6323,0
Montevallo,AL,33.1006746,-86.8641558,6323,0
Clyde,OH,41.3042201,-82.975192,6325,0
Princeton,KY,37.1092162,-87.8819595,6329,0
Kathleen,FL,28.1208502,-82.023138,6332,0
Linglestown,PA,40.3339774,-76.7891375,6334,0
Normandy Park,WA,47.4362103,-122.3406799,6335,0
Brookings,OR,42.0526114,-124.2839819,6336,0
Johnsburg,IL,42.3800209,-88.2420315,6337,0
Eastwood,MI,42.3030961,-85.5502836,6340,0
Rushville,IN,39.6092137,-85.4463594,6341,0
Aberdeen,NC,35.131547,-79.4294789,6350,0
Harriman,TN,35.9339638,-84.5524358,6350,0
Bellwood,VA,37.4218149,-77.4374834,6352,0
Margate City,NJ,39.327894,-74.5034858,6354,0
Iowa Park,TX,33.9514847,-98.6686709,6355,0
Fate,TX,32.9415107,-96.3813725,6357,0
Whitefish,MT,48.4110757,-114.3376334,6357,0
Estherville,IA,43.4016255,-94.832764,6360,0
Cherry Valley,CA,33.9725153,-116.9772484,6362,0
Lynchburg,TN,35.2831355,-86.3741588,6362,0
Wickenburg,AZ,33.9686412,-112.729622,6363,0
Littlefield,TX,33.9173148,-102.3249022,6372,0
Hapeville,GA,33.660109,-84.4102046,6373,0
Red Lion,PA,39.9009334,-76.6058001,6373,0
Wimauma,FL,27.7125308,-82.2989803,6373,0
Macclenny,FL,30.2821807,-82.1220569,6374,0
Ellettsville,IN,39.2339348,-86.6250008,6378,0
South Williamsport,PA,41.2320232,-76.9991341,6379,0
Camp Swift,TX,30.19077,-97.2922144,6383,0
Columbiana,OH,40.8883931,-80.6939643,6384,0
Minnetrista,MN,44.9257324459,-93.7272203726,6384,0
South Run,VA,38.7466911,-77.2753459,6389,0
Arroyo,PR,17.9658005,-66.0612756,6396,0
Jackson,OH,39.0520169,-82.6365537,6397,0
Tarrant,AL,33.5834373,-86.7727681,6397,0
Strasburg,VA,38.9887199,-78.358616,6398,0
De Soto,MO,38.1394978,-90.5551259,6400,0
Cynthiana,KY,38.3903526,-84.2941013,6402,0
Inwood,FL,28.0369654,-81.7650794,6403,0
Gibsonville,NC,36.105691,-79.5422462,6410,0
Spring Lake Park,MN,45.1077433,-93.2380038,6412,0
Oelwein,IA,42.6733171,-91.9135036,6415,0
Ambler,PA,40.1545535,-75.2215651,6417,0
Union,OH,39.8978327,-84.3063343,6419,0
Irvington,NY,41.0392201,-73.8682332,6420,0
Georgetown,DE,38.6901134,-75.3854728,6422,0
Lovejoy,GA,33.4362245,-84.3143675,6422,0
Salem,UT,40.0530105,-111.673536,6423,0
Whitmore Lake,MI,42.439479,-83.7438303,6423,0
International Falls,MN,48.6010491,-93.4109824,6424,0
Carbondale,CO,39.4022054,-107.2111628,6427,0
Loomis,CA,38.8212889,-121.1930041,6430,0
Seminole,TX,32.7189926,-102.6449101,6430,0
Princeton,WV,37.3662293,-81.1025918,6432,0
Greenbrier,TN,36.4275477,-86.8047199,6433,0
South Monroe,MI,41.8958789,-83.4177105,6433,0
Waveland,MS,30.2868632,-89.3761587,6435,0
Catasauqua,PA,40.6548191,-75.4746273,6436,0
Dade City,FL,28.3647248,-82.1959178,6437,0
Wheelersburg,OH,38.7303549,-82.8554477,6437,0
Edinboro,PA,41.8742225,-80.1317236,6438,0
Rockaway,NJ,40.9012101,-74.5143232,6438,0
Millersville,TN,36.3711605,-86.7099966,6440,0
Belpre,OH,39.2739639,-81.5729029,6441,0
Gladewater,TX,32.5365333,-94.9427169,6441,0
Morrow,GA,33.5831662,-84.3393683,6445,0
Mattydale,NY,43.0978449,-76.1452021,6446,0
Avon,CO,39.6313749,-106.5222541,6447,0
Nuevo,CA,33.801408,-117.145866,6447,0
Floresville,TX,29.1335781,-98.1561192,6448,0
Lake Hallie,WI,44.8757938,-91.4407146,6448,0
Prospect Park,PA,39.8878904,-75.3082426,6454,0
Lihu'e,HI,21.9729709,-159.3530838,6455,0
Seaside,OR,45.9931637,-123.9226385,6457,0
Tecumseh,OK,35.2617972006,-96.9604718885,6457,0
Horseheads,NY,42.167019,-76.8205119,6461,0
Washington,NJ,40.7584326,-74.9793378,6461,0
Kimberly,WI,44.2722093,-88.3389952,6468,0
Lanett,AL,32.8683642305,-85.2006185757,6468,0
Sanibel,FL,26.4489695,-82.0223137,6469,0
White Oak,TX,32.5279235,-94.8613258,6469,0
Ishpeming,MI,46.488547,-87.6676358,6470,0
Bartonville,IL,40.6503158,-89.6520455,6471,0
Madison,SD,44.0060847,-97.1139496,6474,0
Truth or Consequences,NM,33.1284047,-107.2528069,6475,0
Gypsum,CO,39.6469295,-106.9517109,6477,0
Eatonton,GA,33.3267997,-83.3884961,6480,0
Castroville,CA,36.7657904,-121.758005,6481,0
Noble,OK,35.1431831006,-97.4185360885,6481,0
Lawrence,NY,40.6156599,-73.7295763,6483,0
Medfield,MA,42.1875979,-71.3064454,6483,0
Kentfield,CA,37.9521465,-122.5571997,6485,0
Tuckahoe,NY,40.9503764,-73.827356,6486,0
Lacy-Lakeview,TX,31.6293316,-97.1027792,6489,0
Rittman,OH,40.9781103,-81.7820775,6491,0
Hamlet,NC,34.8848775,-79.6942222,6495,0
Fircrest,WA,47.2395429,-122.5159586,6497,0
Vandenberg Village,CA,34.7083155,-120.4676641,6497,0
Torrington,WY,42.0624646,-104.1843943,6501,0
Plattsmouth,NE,41.0113881,-95.8822312,6502,0
Lutherville,MD,39.4212175,-76.6260805,6504,0
Allendale,NJ,41.0414858,-74.129032,6505,0
Eagle,CO,39.6552635,-106.8286507,6508,0
Calverton,NY,40.9064873,-72.7434331,6510,0
Saint John,MO,38.7148409,-90.3462651,6517,0
Belle Haven,VA,38.7853915,-77.063033,6518,0
Forest Hills,PA,40.4197911,-79.8500487,6518,0
Monroeville,AL,31.5279399,-87.3247077,6519,0
Batesville,IN,39.3000511,-85.222184,6520,0
Wharton,NJ,40.8931546,-74.5818254,6522,0
New Milford,CT,41.5770391,-73.4084542,6523,0
Wetumpka,AL,32.5437448,-86.2119127,6528,0
Saint Joseph,MN,45.5649647,-94.3183284,6534,0
Grandview Heights,OH,39.9797863,-83.0407403,6536,0
Laurence Harbor,NJ,40.4567735,-74.2465338,6536,0
Metropolis,IL,37.1511655,-88.7319979,6537,0
Commerce,GA,34.203997,-83.4571058,6544,0
Franklin,PA,41.3978358,-79.8314437,6545,0
Tolleson,AZ,33.4500425,-112.259321,6545,0
West Slope,OR,45.4987288,-122.7645425,6554,0
Manorhaven,NY,40.8431559,-73.714853,6556,0
Emmett,ID,43.8734979,-116.4993012,6557,0
Ponchatoula,LA,30.4388041,-90.4414762,6559,0
